z,zt,i,zerr
0.47565093636512756,0.4936451,22.25758059853896,-0.012047148037289741
0.596432089805603,0.58574706,21.857520744259936,0.006738167817005469
0.21942153573036194,0.094580054,24.425498088136244,0.11405422680063011
0.12822817265987396,0.09702282,24.624720979140783,0.028445490915014846
0.23780310153961182,0.24738908,24.097716580681897,-0.007684834358489169
0.08719077706336975,0.09779394,19.74127721212745,-0.00965860946238257
0.416533887386322,0.46672255,21.96512900537845,-0.03421823889847333
0.3047373294830322,0.1923841,18.037207305321708,0.09422570250897527
0.3994995057582855,0.37743843,24.323886343468224,0.0160160158725102
0.19693219661712646,0.30306152,24.95712678874755,-0.08144613416477336
0.645194411277771,0.6590362,24.515179525842647,-0.008343271064386036
0.6095122694969177,0.5808296,22.923452856547748,0.018144061508538162
0.7993937730789185,0.72889775,24.845129881022537,0.040775125700127986
0.7368645668029785,0.7601249,23.474159978476173,-0.013215160581514116
0.8997401595115662,0.9077573,23.988887610887595,-0.004202390151217782
0.5788617134094238,0.62508553,22.44021491627472,-0.028443928480845048
0.07741685211658478,0.039603453,22.83766795419536,0.03637290642645141
0.21267499029636383,0.16661432,22.31749963794568,0.039482346056204605
0.1703159362077713,0.111664176,23.60047816325855,0.052760322293385925
0.6535477638244629,0.64100504,22.898993189950453,0.0076433182828389516
0.344784677028656,0.34631225,19.7868475731833,-0.001134634978879515
0.20572814345359802,0.21081384,23.70326073766348,-0.004200229943194224
0.4922654628753662,0.5809994,24.708090672265847,-0.05612521872217905
0.6595393419265747,0.6740456,23.53418601318443,-0.00866539004279532
0.8100566864013672,0.80722797,23.463592686369505,0.0015652238944526575
0.4538801610469818,0.47616926,24.01108005455486,-0.015099284043496591
0.7805554866790771,0.74618125,24.375173772658805,0.019685377264861324
0.2937173843383789,0.34193057,23.72553663002233,-0.035928226645601406
0.3799421191215515,0.41055685,20.157990823567992,-0.021704003548987383
0.15849977731704712,0.21272764,22.90956342069358,-0.044715615356926204
0.15076623857021332,0.082648575,23.89317128419011,0.06291761255051144
0.20672793686389923,0.2844408,24.00391235783884,-0.06050326580726863
0.8512840867042542,0.9621358,24.86937464716485,-0.05649543385108505
0.4746045768260956,0.46334666,22.813426306241787,0.007693267175732345
0.4927855134010315,0.6136394,24.509248789487764,-0.07489522541341545
0.38945579528808594,0.34920108,20.33772994991056,0.029835964323483895
0.25330638885498047,0.39251652,24.423397045558467,-0.09997018286362556
0.056981511414051056,0.026198348,20.738641443179496,0.029997284125476933
0.3264096975326538,0.24808355,24.386166979614096,0.06275713475484378
0.560818612575531,0.55586183,20.258711579228468,0.0031858758149051094
0.24323442578315735,0.11077097,24.60807060697368,0.11925361695683977
0.5866969227790833,0.5529688,23.572385386078917,0.02171848061537567
0.6991925835609436,0.61537224,24.492337471651854,0.0518891816297051
0.4548223614692688,0.44183785,23.15406287697024,0.009005528235556323
0.69939124584198,0.7384103,24.593108125913623,-0.02244525021395696
0.4352465867996216,0.5553448,23.959084008540977,-0.07721645592692913
0.8396599888801575,0.86812896,24.566027768142558,-0.015239296499018184
0.054730288684368134,0.028848995,18.678605309400474,0.025155580469190367
0.3396374583244324,0.44384658,24.63776645684272,-0.07217465007644207
0.2100675106048584,0.5016193,24.826928996550546,-0.19415825928392208
0.7859897017478943,0.7771995,23.527728219475726,0.004946097355921068
0.1385597586631775,0.10175725,23.74250032136188,0.0334034640236563
0.43682247400283813,0.32718447,24.455799812753504,0.0826094687521759
0.6755277514457703,0.6956483,23.95232072633207,-0.011865991641208695
0.7371780276298523,0.72116446,24.86424955504604,0.00930391487972758
0.25988471508026123,0.24610546,23.33763512243365,0.011057856275070999
0.8297684192657471,0.8908287,24.7706241421778,-0.032292867531708694
0.48133474588394165,0.48267657,23.46355157427497,-0.0009050012276503274
0.3991010785102844,0.4309596,24.715107900394123,-0.022263746292848222
0.8824418783187866,0.89648443,22.390684398733946,-0.007404517252595307
0.8173098564147949,0.84428364,24.08367907173099,-0.014625615604986378
0.21587157249450684,0.16870236,24.857304990866474,0.040360329634747075
0.7557041049003601,0.7606727,22.2651387422688,-0.002821986789276549
0.6644303202629089,0.6191503,24.408081000478184,0.027965297763221174
0.28350263833999634,0.30602688,21.16291518584307,-0.017246384438889695
0.9322288036346436,0.99774694,23.99156059937568,-0.032796013876190154
0.3147837817668915,0.22205682,23.753709937650164,0.07587778264425667
0.3837815523147583,0.5286492,24.725927952844778,-0.09476840578285832
0.2657601237297058,0.1830716,18.986268794622937,0.06989308485615395
0.409582257270813,0.32139584,24.725609714564392,0.06673732018924246
0.8226874470710754,0.8150175,22.422515499704083,0.0042258254099894295
0.8869044780731201,0.8935385,24.198818513950577,-0.003503505171339213
0.2682637572288513,0.13632189,24.015076072638077,0.11611310878544398
0.19552838802337646,0.18089786,22.70393226251341,0.012389325545374832
0.09769023954868317,0.11059228,23.03018503687057,-0.011617261063003998
0.3825837969779968,0.44911456,22.592322262166316,-0.04591132051147369
0.863627016544342,0.89171505,24.36465214552515,-0.01484791985751655
0.31159508228302,0.30567303,23.41612938408327,0.004535631928477536
0.07140055298805237,0.030219402,22.173001962161276,0.039973185234238456
0.26685193181037903,0.7011971,24.88286802085461,-0.2553173692746249
0.3464539349079132,0.29069287,22.98930629514768,0.04320242731945456
0.8346796035766602,0.7600854,24.38662223477028,0.04238101377163866
0.19806510210037231,0.16546223,19.700193791379128,0.027974198786667095
0.20411738753318787,0.28064823,23.616261256287157,-0.059759456714208035
0.13391360640525818,0.09462249,24.92564666084511,0.0358946730623616
0.6274735331535339,0.62445503,23.817064787388095,0.001858163567343513
0.733953595161438,0.8542922,24.776192388328987,-0.06489732569578946
0.7033730745315552,0.6929728,23.812374462068327,0.006143202378416901
0.6490856409072876,0.6802897,21.765136202770144,-0.01857064236763006
0.17598995566368103,0.28021088,24.988116678604943,-0.08140918497452464
0.056226469576358795,0.052653108,20.46151163144227,0.003394624068652632
0.30239126086235046,0.28727844,21.20254336077732,0.011740133597165225
0.8017280697822571,0.80578125,24.476232674140583,-0.002244557704729144
0.19944971799850464,0.21147302,24.47621724219865,-0.009924531378746984
0.27238929271698,0.3628259,24.61211085161502,-0.06635961885008203
0.7345755696296692,0.74954075,23.89349619829904,-0.008553776395508816
0.4296002984046936,0.56199193,23.29319669966386,-0.08475820460564507
0.4748930335044861,0.6820066,24.39486299835186,-0.1231348120129338
0.1601051241159439,0.19051221,22.868770763620795,-0.025541179358467964
0.43415090441703796,0.45407772,22.20090130672323,-0.01370409250405271
0.5319663882255554,0.4750691,23.970100947656057,0.03857262566584535
0.04963481426239014,0.037569836,19.02870486428983,0.011628112001503996
0.25138983130455017,0.17772697,24.744484094993812,0.06254663702279839
0.2723407745361328,0.24739708,24.258874136934587,0.01999659525909169
0.11808209866285324,0.09531371,23.32273080707649,0.020787093647219337
0.3674004077911377,0.4220007,24.540551935229097,-0.03839681106265441
0.20632699131965637,0.1617247,23.875087741860437,0.03839316777861087
0.20791620016098022,0.57202065,23.66814375205093,-0.23161556423512616
0.10045582056045532,0.10581709,16.989846501978455,-0.004848242524036846
0.12090051174163818,0.17362945,22.52121520621809,-0.04492809741470087
0.14776679873466492,0.12005956,23.087471766372,0.024737290519322847
0.28689485788345337,0.28627604,22.17620897652818,0.00048109259926303207
0.5289052128791809,0.5498267,23.089686289944574,-0.013499242928786227
0.11845411360263824,0.054470103,23.71776311012504,0.06067882856100117
0.7917943000793457,0.8424214,24.608496964187477,-0.02747856702090753
0.15035654604434967,0.6000889,24.17433717227771,-0.2810671044312915
0.05729922279715538,0.16746266,24.377045293850976,-0.09436142240544519
0.30817195773124695,0.315647,22.01703248999916,-0.005681647333025548
0.33174920082092285,0.38489056,23.74630169982633,-0.03837224450362138
0.28299760818481445,0.24873322,23.73034629432629,0.0274393182114707
0.9597087502479553,0.9037209,24.190961804330637,0.02940969458703493
0.8939223885536194,0.89719963,23.693694532263983,-0.0017274099122508478
0.321238249540329,0.2870923,23.79639560584466,0.026529526701642884
0.538937509059906,0.500017,24.28461465533412,0.025946711977201563
0.09202840924263,0.07555468,19.65161004659182,0.015316496268353373
0.3896027207374573,0.40500027,20.79879480699922,-0.010959107689383378
0.808998703956604,0.8121211,21.35026832125103,-0.001723061468351114
0.07619599997997284,0.06097719,23.958304765995276,0.014344144363718921
0.4526270925998688,0.45107502,20.334393706289667,0.0010696019009884005
0.16333511471748352,0.15624093,21.721563798313973,0.006135559236329335
0.2797330617904663,0.23304288,23.26007295071636,0.0378658216577726
0.2619847357273102,0.2479388,23.49462495948556,0.011255308134750033
0.20226603746414185,0.074194714,24.275359061278515,0.11922542700591046
0.481632262468338,0.26209968,24.52978999744956,0.1739423485697564
0.102704718708992,0.099984325,23.821937723000996,0.0024731204319588876
0.10603270679712296,0.0927359,23.80070168280968,0.012168362728014115
0.21218371391296387,0.17544247,24.61816387971356,0.03125737316005255
0.45735931396484375,0.29994866,24.87792986995253,0.12108990055410632
0.7827568650245667,0.8332433,23.11657545992661,-0.02753940787643046
0.2990315556526184,0.40736747,24.08263429353665,-0.07697770245277986
0.4329860806465149,0.36510283,23.224751543300197,0.04972757301112247
0.12494897097349167,0.08918751,22.19909657288374,0.03283315374548472
0.1247243583202362,0.05236932,21.5282205431004,0.0687544162920259
0.8687337636947632,0.85795146,21.88299289630097,0.005803329057241993
0.7055079340934753,0.69552,23.80038976059567,0.005890779285101511
0.10215689241886139,0.03840459,16.832670778984472,0.0613944728603919
0.564449667930603,0.19602783,24.87578570289052,0.3080378471883911
0.08315102010965347,0.14902098,22.982681550647747,-0.057327029738261634
0.3471619486808777,0.35713032,24.29535688248746,-0.007345183562859546
0.2418474406003952,0.22342755,22.758296981448236,0.0150559717250075
0.5981734991073608,0.61400986,22.70200392034952,-0.00981181173988564
0.3896656930446625,0.40845257,23.2520208805392,-0.013338664968560168
0.44318151473999023,0.49484074,23.05405775285208,-0.03455834717216081
0.5962786674499512,0.6002152,22.487004429806568,-0.0024600019735150475
0.7164251208305359,0.7164461,20.37878050325927,-1.222244582226378e-05
0.2905904948711395,0.28752044,23.06995368377388,0.0023844707825683435
0.09720219671726227,0.04086298,23.46476350891969,0.05412740946676984
0.10949869453907013,0.13212483,22.172536219582547,-0.019985548290580173
0.12479540705680847,0.11916477,24.675064398224613,0.005031106417697966
0.07348080724477768,0.07279605,23.68127211873188,0.0006382921010733385
0.814935028553009,0.7918181,24.79524800394426,0.012901381313766763
0.06342880427837372,0.032357775,21.699854942442308,0.03009715239309717
0.45289847254753113,0.43702054,23.664022748032828,0.011049203616484921
0.9124189615249634,0.8976883,23.67910535236621,0.00776242416890244
0.7898555397987366,0.8094335,24.68632202033725,-0.010819939058972577
0.7902963757514954,0.7631701,23.92255285917748,0.015384945418196122
0.16419990360736847,0.08255283,24.905448313719056,0.07542086755005617
0.8139724135398865,0.83021605,24.738342420630424,-0.008875256262840395
0.11507552117109299,0.11127723,23.25445023562731,0.0034179510463765933
0.2572389245033264,0.2680238,24.09433288533328,-0.008505262674622956
0.38618555665016174,0.36198553,24.3585853204546,0.017768196590283704
0.3039458990097046,0.3456993,23.472921543837124,-0.03102728892724801
0.08943560719490051,0.09941821,23.63267033926001,-0.009079895816078482
0.45920661091804504,0.42469054,24.5787552620752,0.02422706542155115
0.07861989736557007,0.050077096,21.660139049125185,0.02718162454385165
0.8439146280288696,0.912943,24.4791938662486,-0.03608490789904891
0.21228806674480438,0.11644678,24.587975547875523,0.08584492199870412
0.39686885476112366,0.3319527,24.36748528770675,0.048737582619205376
0.24762235581874847,0.24296206,22.23961315524345,0.003749346797237292
0.2183193564414978,0.17485598,24.551798231016384,0.03699464205093275
0.2578413188457489,0.17687924,23.250123251516733,0.06879387119255236
0.08364593982696533,0.04203257,22.851090132065657,0.03993480724596289
0.5943934321403503,0.5931855,21.99389931508265,0.0007581867524844467
0.4755493104457855,0.50913167,24.226954828538812,-0.022252769736264638
0.4267927408218384,0.4405798,24.547073318225934,-0.009570493198753475
0.5666643381118774,0.5862921,19.83097582730955,-0.012373359161356562
0.21014061570167542,0.40850085,23.964366184310087,-0.14083075228412154
0.06584396213293076,0.034989905,21.173947903124763,0.029810973985230083
0.3182685971260071,0.29429105,23.24283527002381,0.01852562229029327
0.21106474101543427,0.2078844,24.431073960634983,0.002632984593090422
0.528310239315033,0.5727369,23.55812210776306,-0.02824799283654312
0.35744214057922363,0.35811025,23.587340620013656,-0.0004919404892028361
0.4514780640602112,0.47042596,24.83731482743439,-0.012885991172101447
0.5744249820709229,0.5770763,24.34771185642878,-0.0016811602134133492
0.8522059917449951,0.8633152,24.830149398104645,-0.005962066028874145
0.7244738340377808,0.7070251,23.9582115611424,0.01022172083924296
0.8994604349136353,0.9921915,24.766534749093744,-0.04654726470139278
0.43981820344924927,0.45870307,23.89080895172653,-0.012946340443878495
0.22911247611045837,0.15373962,24.21170933965121,0.06532917376145787
0.12083899229764938,0.06037396,23.578259193094475,0.05702236623921752
0.32567107677459717,0.4097841,22.22609075501077,-0.05966376215010711
0.7222031950950623,0.9418616,24.722975359796926,-0.11311743581774196
0.7270042300224304,0.7097298,22.52748500543239,0.010103602348412278
0.538996160030365,0.5782801,24.42846010285411,-0.024890347391210835
0.30384501814842224,0.2661345,23.6947697509326,0.029783974884518387
0.40347832441329956,0.20572726,24.993784154458687,0.1640097814602778
0.280638724565506,0.17671682,23.96663585570125,0.08831513478791438
0.40270933508872986,0.24431826,24.61401706957316,0.12729144960769911
0.07489930093288422,0.0970471,19.013459671338858,-0.02018855805472325
0.20298492908477783,0.20735207,21.00240796577413,-0.0036171229782396177
0.6987633109092712,0.68478817,24.012935055003005,0.008294894965502524
0.9235110878944397,0.7781049,24.532739260225163,0.08177593340777572
0.18767914175987244,0.1961281,23.07999390130407,-0.007063589794544216
0.6149423122406006,0.6175676,22.15025672647537,-0.0016229848813733708
0.05515175685286522,0.10554696,21.998987523364256,-0.04558395524612973
0.719100296497345,0.73605037,24.390458606923552,-0.009763583934868768
0.42085230350494385,0.44051942,20.332395903188647,-0.013652795111263511
0.4935639500617981,0.49077564,22.139264894904137,0.001870375385123735
0.22643141448497772,0.24825567,20.97132387112928,-0.01748380242889046
0.18800613284111023,0.15710346,22.55016237132883,0.026706922854685983
0.39815840125083923,0.31677294,24.19981477254924,0.06180675405650365
0.3268863558769226,0.29975188,21.44892735504676,0.02087665830260048
0.5619017481803894,0.7124163,22.89924524029083,-0.08789600508918922
0.8211314082145691,0.8621416,24.128079140493192,-0.02202313281945415
0.13224075734615326,0.10725819,23.507798144729385,0.02256254916132366
0.13202273845672607,0.07984569,23.41896959720723,0.04831898570315735
0.08963680267333984,0.08264434,22.34657264157031,0.006458688615450432
0.2807079553604126,0.27591065,21.02748297276228,0.0037599069812706857
0.10885834693908691,0.13669048,24.239784895589278,-0.0244852345916657
0.28169554471969604,0.21824655,23.031783150341106,0.05208222811687506
0.4606148600578308,0.5006039,24.701918722481917,-0.026648631222515935
0.09552838653326035,0.09193504,18.483112530352397,0.0032908061392190047
0.3767474889755249,0.551166,24.51495486351302,-0.11244348511021718
0.8255313634872437,0.79417354,22.68956502593061,0.017477586637044986
0.6869021058082581,0.69327706,23.47842075185526,-0.00376486184236261
0.4273279011249542,0.43787035,22.392032395369636,-0.00733198850302866
0.37555691599845886,0.5759024,23.68848165322816,-0.12713064210165628
0.26239022612571716,0.21465476,23.53344930606064,0.03929961639940979
0.1813860833644867,0.18722849,23.93285510553499,-0.004921046525351917
0.30265742540359497,0.43719974,22.578487817874667,-0.09361420744231767
0.8939691781997681,0.84776247,24.845855938361986,0.02500684419668293
0.15646350383758545,0.16435984,20.73497217701253,-0.006781697453954233
0.785659909248352,0.92305183,24.287289644078815,-0.07144473103028533
0.1375681459903717,0.08355857,23.08681586166308,0.04984462998651905
0.16335085034370422,0.17196514,20.97462422389588,-0.007350295125924791
0.40642690658569336,0.41773844,24.4397004612192,-0.007978575663298394
0.718561589717865,0.71725833,22.195955054507856,0.0007589188505289913
0.7246431708335876,0.7202291,24.542562218890787,0.002565978469721092
0.14981600642204285,0.15617049,22.112220437866533,-0.005496147525748688
0.30994313955307007,0.35479608,21.16138397701021,-0.033106783455507154
0.07498641312122345,0.08896661,22.20005941693089,-0.012838039982489962
0.2684018611907959,0.20279926,24.914507177120804,0.05454160421648072
0.5646169781684875,0.5812456,21.61363942589481,-0.01051615374076771
0.5168231725692749,0.49207556,24.45795229721281,0.016586031721660854
0.8066778182983398,0.874013,24.71325627003018,-0.03593101099173815
0.6393347978591919,0.62520474,24.80222449156134,0.008694324789621188
0.11546415835618973,0.05594821,22.56917610977528,0.05636256380053879
0.19228246808052063,0.22486135,24.108303980944093,-0.026598016109724874
0.36427587270736694,0.42592242,24.67512596384669,-0.04323274985229076
0.3741523027420044,0.38165724,23.98708826833548,-0.005431837246403901
0.14241895079612732,0.11444465,24.1968567066423,0.025101561388560054
0.1666635274887085,0.25603697,24.063112088515773,-0.07115510502154365
0.29897499084472656,0.27706665,22.68513100474292,0.0171552055209699
0.42337653040885925,0.43747276,24.47783199179189,-0.009806258583391009
0.3811511695384979,0.38971624,22.410864022881988,-0.00616317937070525
0.6321121454238892,0.63449186,21.984825915591134,-0.0014559354098654601
0.8321560621261597,0.8122993,24.028433774233143,0.010956668209362396
0.8700427412986755,0.8668503,23.20179837084697,0.0017100681820473634
0.12929323315620422,0.11580907,18.5963279830358,0.012084650966499334
0.7866814136505127,0.7923633,23.867376743552605,-0.0031700528288474204
0.7807834148406982,0.68913466,24.678342202646213,0.05425781437739145
0.30762094259262085,0.297099,19.16192103555669,0.008111904020140982
0.48489299416542053,0.38024008,24.36603485339213,0.0758222541729266
0.422031968832016,0.44724637,21.6557784929415,-0.017422328147199993
0.32898759841918945,0.16249011,23.93458228860045,0.1432248644413753
0.13948996365070343,0.09598836,22.199763411693034,0.039691665749719676
0.2725110352039337,0.26565373,22.29562606982889,0.005417994702179513
0.24078184366226196,0.2569546,24.68341185129558,-0.012866619317625326
0.2617533802986145,0.6592076,24.82652302634361,-0.23954459930233293
0.09670062363147736,0.10331665,23.956752441170728,-0.005996489193308775
0.5919987559318542,0.59243697,22.008279867129552,-0.00027518456077147194
0.47534793615341187,0.102670185,24.954848887297054,0.33797753509895784
0.5510404706001282,0.56135607,22.01174078056977,-0.006606820569680695
0.06221447512507439,0.02494821,15.889796949640974,0.036359168942862376
0.39422523975372314,0.5057777,24.47600909854777,-0.0740829541082172
0.062031980603933334,0.04702868,21.25342199274396,0.014329407484743715
0.28337180614471436,0.27943385,23.02439144170217,0.0030778896030571427
0.8125265836715698,0.7778079,23.976513225770866,0.019528928671972843
0.1300359070301056,0.100979485,20.231546464357614,0.026391429110148763
0.15796533226966858,0.15161079,23.822492996592352,0.005517959995554214
0.24481013417243958,0.30352724,23.299358000584228,-0.04504478619684266
0.12070320546627045,0.051903866,23.15376704225337,0.06540458847051187
0.32997918128967285,0.11965045,24.71588571891484,0.18785213839700848
0.40606021881103516,0.28892604,24.487745445985247,0.09087734685772596
0.23884771764278412,0.1924074,20.937535500695184,0.038946686881332765
0.094383105635643,0.11932369,23.356711618514844,-0.02228183374226359
0.6834808588027954,0.6511106,22.70684658882667,0.019605142625088487
0.39233696460723877,0.18319252,24.156130883459618,0.17676281845260378
0.17332783341407776,0.15638167,24.89016028412721,0.014654472527290888
0.8710712194442749,0.96661794,24.80321833385965,-0.04858428198601967
0.8324136137962341,0.8708816,22.480056602774603,-0.0205614220610037
0.2910890281200409,0.24761294,23.989596038555145,0.03484741679582202
0.8266572952270508,0.90771,23.86608337954575,-0.042486910889469175
0.0656861886382103,0.019317571,19.49221746032415,0.04548986396135645
0.22845733165740967,0.19800119,24.53075312143761,0.02542246360991484
0.6533750891685486,0.6742473,21.35204346501431,-0.012466623557613866
0.2223089337348938,0.20163749,24.370979717847923,0.0172027286988972
0.3089238405227661,0.2719323,19.76894694257887,0.029082947671637945
0.3041251301765442,0.30259135,20.27684897393521,0.0011774837722853054
0.40074917674064636,0.3897722,24.967109837996027,0.007898399997241526
0.36645445227622986,0.38921103,24.750618783093635,-0.016380936540483813
0.6105512976646423,0.63810563,22.386351706977827,-0.016820851983371576
0.6954181790351868,0.70544195,23.117710311614537,-0.005877521052424691
0.09007176756858826,0.08555176,23.13370985249758,0.004163788162978293
0.2643662691116333,0.2363494,22.713513085033348,0.022660963892272942
0.590012788772583,0.55759656,20.940491360314603,0.02081169771752898
0.4283219277858734,0.48302603,24.62473685280356,-0.03688681190182925
0.4339543282985687,0.3664093,24.863746590266334,0.04943250042177606
0.3233296871185303,0.3507297,21.26596225098313,-0.02028534123553343
0.0566682294011116,0.05967166,23.253364537685705,-0.0028343030320244654
0.13373249769210815,0.1537285,24.698002364063463,-0.017331635915981827
0.7049065232276917,0.69140756,24.62404497654033,0.007980905103493576
0.4481676518917084,0.20181257,24.09424354901612,0.20498627493279453
0.2727794945240021,0.10452659,24.435403532509007,0.1523303341425235
